text,label,label_name
If I have a physical card can I link it?,13,card_linking
"I thought I lost my card but I found it today, so I would like to reactivate it.",13,card_linking
Why is there a direct debit payment on my statement that I didn't do?,28,direct_debit_payment_not_recognised
Does the app allowing exchanges between USD and GBP,33,exchange_via_app
Is there a reason why my card was declined when I attempted to withdraw money?,26,declined_cash_withdrawal
Why couldn't I make a withdrawal from the ATM?,26,declined_cash_withdrawal
What exchange rate will I receive?,32,exchange_rate
"I wanted to transfer money to another account, but now I don't have to so I'd like to cancel said transfer. How can I do that?",8,cancel_transfer
I can't find the money I just added to my account.,47,pending_top_up
I want to activate my new card.,0,activate_my_card
If my card was lost or stolen can I re-link it?,13,card_linking
Is it possible to link a new card?,13,card_linking
Where is the nearest Mastercard ATM?,3,atm_support
"I need you to stop the transfer I just started as soon as possible, I just realized it's not correct!",8,cancel_transfer
Why is there a fee for my transfer?,64,transfer_fee_charged
"A card has been sent to me, how do I track it?",11,card_arrival
Is it possible to access my phone from the hotel/,42,lost_or_stolen_phone
My daughter needs an acount.,1,age_limit
I need to cancel a purchase that I made the other day.,52,request_refund
I noticed an extra fee when I paid with my card.,15,card_payment_fee_charged
Can friends I have top-up my account?,62,topping_up_by_card
how long until a cash withdrawal will show on my account,46,pending_cash_withdrawal
"i needed money for a night out with the girls but i was declined, why?",26,declined_cash_withdrawal
Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,63,transaction_charged_twice
Why was I charged a fee for transferring money,64,transfer_fee_charged
Is there a problem that makes my payments show pending?,45,pending_card_payment
Can I order a card?,43,order_physical_card
Is it possible to exchange currencies?,33,exchange_via_app
My app shows a money withdrawal that I did not do.,20,cash_withdrawal_not_recognised
I would like to reactivate my card that I previously reported lost. I located the card this morning.,13,card_linking
My card payment wasn't declined,25,declined_card_payment
Do I have a choice for a Mastercard?,73,visa_or_mastercard
Which ATMs take the card?,3,atm_support
Please explain to me how to know where my funds are from.,70,verify_source_of_funds
I am just waiting for the transaction to be completed.,66,transfer_not_received_by_recipient
I made a transfer and was charged extra. Why?,64,transfer_fee_charged
Help me use American Express to add money to the account.,54,supported_cards_and_currencies
"Would you please unblock my pin? I don't know why, but it's blocked.",49,pin_blocked
"Even though I added money ey to the card, I couldn't use it",47,pending_top_up
I need someone to find out where my money has gone to? It has disappeared. I completed a top up earlier and seen it had went through. Since it has now disappeared I need to know what's going on.,61,top_up_reverted
Do I get to have one of those virtual cards I've heard about?,40,getting_virtual_card
Please tell me the types of currency I can hold.,36,fiat_currency_support
"How come my top-up didn't go through instantly, like it usually does?",47,pending_top_up
I can't get my virtual card to work.,72,virtual_card_not_working
I need assistance with activating my new card.,0,activate_my_card
Can you tell me what i need for the identity check?,69,verify_my_identity
I bought something and I take issue with the exchange rate applied.,17,card_payment_wrong_exchange_rate
do you have a fee for receiving a SEPA transfer?,56,top_up_by_bank_transfer_charge
Do i have to wait to get the pin or can i set up a pin,38,get_physical_card
"I locked myself out of my account, how do I unblock my PIN?",49,pin_blocked
I put some cash into my account but it's not displaying that on my balance.,6,balance_not_updated_after_cheque_or_cash_deposit
"If I'm getting my identity verified, what all do I need?",69,verify_my_identity
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen and will like for you to trace back to make sure.",28,direct_debit_payment_not_recognised
I'm not recognizing the card payment.,16,card_payment_not_recognised
I want to cancel the transaction I made earlier,8,cancel_transfer
"Hi, I was just checking over my card transactions and notice I was charged twice for a restaurant visit this week. Can you please remove one of these false charges from my account?",63,transaction_charged_twice
How can I find out about an extra fee on my statement?,34,extra_charge_on_statement
How do I verify my new card?,0,activate_my_card
Set a new PIN please.,21,change_pin
I was charged the wrong exchange rate on a purchase,17,card_payment_wrong_exchange_rate
I think I am having an issue with withdraws on my card. It was declined on the way to work this morning. This hasn't happened in the past.,26,declined_cash_withdrawal
Report stolen card,41,lost_or_stolen_card
"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",28,direct_debit_payment_not_recognised
I wasn't applied the correct exchange rate when getting cash,76,wrong_exchange_rate_for_cash_withdrawal
How do you determine your exchange rates?,32,exchange_rate
It appears my transfer was declined.,27,declined_transfer
"Help! I'm missing money, I deposited a cheque but its not showing on my balance.",6,balance_not_updated_after_cheque_or_cash_deposit
Are there topping up fees if I have to transfer?,56,top_up_by_bank_transfer_charge
I need a second card on this account for my daughter.,39,getting_spare_card
I think that the card is stolen. What are my next steps?,41,lost_or_stolen_card
Why do you need verification for my identity?,74,why_verify_identity
How much are the rates of exchange?,32,exchange_rate
My payment has an incorrect exchange rate.,17,card_payment_wrong_exchange_rate
Am I able to open an account for my children?,1,age_limit
I want to get a Visa,73,visa_or_mastercard
Why was there a fee for paying by card?,15,card_payment_fee_charged
Why are my transfers getting declined? I havent had a problem in the past.,27,declined_transfer
"I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.",48,pending_transfer
I am unaware of what my password is.,44,passcode_forgotten
I received less cash than the amount I specified in the ATM.,75,wrong_amount_of_cash_received
What forms of payment do you accept?,54,supported_cards_and_currencies
How do I receive more physical cards,39,getting_spare_card
I cannot view the refunded amount in my account.,51,Refund_not_showing_up
My card is almost going to expire.,9,card_about_to_expire
$20 came out instead of $100,75,wrong_amount_of_cash_received
Why has my payment been reversed?,53,reverted_card_payment?
what do I need to do if the ATM kept my card?,18,card_swallowed
Top-up is not working,59,top_up_failed
Where in the app do I link a new card?,13,card_linking
I got less cash at the ATM than I asked for. Why?,75,wrong_amount_of_cash_received
What should I do if I have used all of my PIN tries?,49,pin_blocked
"With this app, will I be able to exchange currency?",33,exchange_via_app
I need to cancel a transfer I made.,8,cancel_transfer
Why hasn't my payment gone through?,45,pending_card_payment
"I thought you offer crypto top up but it doesn't seem to be right ? Money just disappeared from my account, How it would work ?",61,top_up_reverted
I exchange currencies a lot. Can I get a discount?,31,exchange_charge
"I transferred some money recently and saw a fee on my account, what's that for?",64,transfer_fee_charged
My identity can't be verified for some reason,68,unable_to_verify_identity
"I have checked my statements multiple times, but my refund that I requested a while back is not showing on my account. Is there a reason for this? Can I get some help getting my money back from this transaction?",51,Refund_not_showing_up
"My transfer is quite urgent, and finally worked out, but I've been waiting for it for quite some time. Can you tell me how long to expect to wait for it?",48,pending_transfer
I want to cancel my account.,55,terminate_account
Am I able to use my account if the identity verification is not complete?,74,why_verify_identity
"If I lost my phone at the hotel, can I still use the app?",42,lost_or_stolen_phone
Do I get charged for a top up from a European bank?,57,top_up_by_card_charge
Where is this card accepted?,10,card_acceptance
Am I able to stop a transfer?,8,cancel_transfer
I have been trying to exchange this for crypto but the app won't work could you please help me?,7,beneficiary_not_allowed
I want to transfer money using my credit card.,62,topping_up_by_card
I can't remember what my password is,44,passcode_forgotten
My cheque is taking a while,6,balance_not_updated_after_cheque_or_cash_deposit
"I used my card to make a payment a while ago and its still pending, Why is it taking so long?",45,pending_card_payment
I can't get into the app with the passcode.,44,passcode_forgotten
I would like to retract my purchase.,52,request_refund
After my card expires what should I do?,9,card_about_to_expire
I was charged a fee for a transfer.,64,transfer_fee_charged
My bag got stolen with all my cards. Can you please cancel my card and send a new one?,41,lost_or_stolen_card
How old do you have to be?,1,age_limit
Will there be any fees for top ups?,57,top_up_by_card_charge
Why did I only get $20 now the full amount I wanted?,75,wrong_amount_of_cash_received
I contacted the seller for a direct refund last week but he still hasn't give me my money. What should I do?,51,Refund_not_showing_up
Is there such thing as top up by cheque?,58,top_up_by_cash_or_cheque
Where do I have access to a virtual card?,40,getting_virtual_card
Can I automatically top-up when traveling?,4,automatic_top_up
I did not receive the correct amount for the exchange rate.,17,card_payment_wrong_exchange_rate
I'm having problems with ID verification,68,unable_to_verify_identity
I did not receive all of my cash back,75,wrong_amount_of_cash_received
What types of currencies do you accept?,54,supported_cards_and_currencies
I have a direct debit I didn't make,28,direct_debit_payment_not_recognised
Do you know how I can verify that I did a top-up to my card?,71,verify_top_up
What types of fiduciary currencies are supported for tenure and exchange?,36,fiat_currency_support
Will you charge me for topping up with a European card?,57,top_up_by_card_charge
I would like to transfer money into my account.,65,transfer_into_account
How long does it take for cards to be delivered after ordering them?,12,card_delivery_estimate
I requested a refund from a merchant but don't see the money in my account. Are you able to check with the merchant or process the refund manually?,51,Refund_not_showing_up
I paid with my card and I was charged a fee,15,card_payment_fee_charged
Where is the transfer to my account that I made?,5,balance_not_updated_after_bank_transfer
"I bought something while traveling, and the exchange rate was wrong.",17,card_payment_wrong_exchange_rate
Are there limits on the virtual cards?,29,disposable_card_limits
A fee shouldn't apply to me if my card was stolen.,41,lost_or_stolen_card
"I am adding money, what currencies do you accept to do this?",54,supported_cards_and_currencies
There is a payment with my card which i definitely did not do.,16,card_payment_not_recognised
Why won't my top up work,59,top_up_failed
Can I return an item?,52,request_refund
"What stopped my transfer, from being accepted?",35,failed_transfer
I forgot the code I need to get into the app.,44,passcode_forgotten
I lost my phone! Will my card still work?,42,lost_or_stolen_phone
"Hi, My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.",6,balance_not_updated_after_cheque_or_cash_deposit
The ATM won't let me take out cash,26,declined_cash_withdrawal
"This past holiday I made a withdraw at the ATM machine, and it seems I've been charged too much.",76,wrong_exchange_rate_for_cash_withdrawal
there is a charge i dont recognize,16,card_payment_not_recognised
Which currencies do you work with?,54,supported_cards_and_currencies
Will I have to pay extra to exchange money?,31,exchange_charge
When will I see an updated balance after a transfer?,5,balance_not_updated_after_bank_transfer
A wrong amount of cash we sent to me.,75,wrong_amount_of_cash_received
How long will it take to transfer from europe?,67,transfer_timing
My transfer failed to process correctly. Is there a reason this would happen?,35,failed_transfer
Explain the activation method for this card,0,activate_my_card
I noticed that i got charged extra for using the card.,15,card_payment_fee_charged
I think I was double charged,63,transaction_charged_twice
How do I order another card?,39,getting_spare_card
Is there any way to get another card on the same account?,39,getting_spare_card
Contactless payments need to be enabled for my card.,23,contactless_not_working
The applied exchange rate is wrong for the cash I got abroad.,76,wrong_exchange_rate_for_cash_withdrawal
What are the time frames for the money to be available in my account?,67,transfer_timing
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,45,pending_card_payment
My transfer has not arrived.,66,transfer_not_received_by_recipient
Would I be able to open an account for my daughter?,1,age_limit
When will my card be here?,12,card_delivery_estimate
Why was my account assessed a fee?,34,extra_charge_on_statement
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",6,balance_not_updated_after_cheque_or_cash_deposit
Can you tell me why my transfer declined?,27,declined_transfer
I can't get the virtual card to work,72,virtual_card_not_working
Can I withdraw money in my hometown currency while on holiday without any additional fees?,76,wrong_exchange_rate_for_cash_withdrawal
What other fiat currencies can I use?,36,fiat_currency_support
How long does a transfer transaction take?,67,transfer_timing
"If I exchange foreign currency, are there any other charges?",31,exchange_charge
Do you charge for sending more cards?,39,getting_spare_card
I see a $1 charge in a transaction.,34,extra_charge_on_statement
Where can I find top up by cash deposit?,58,top_up_by_cash_or_cheque
Why is my exchange rate wrong?,17,card_payment_wrong_exchange_rate
"I should only have one charge, but it shows two.",63,transaction_charged_twice
can i create my own pin right away,38,get_physical_card
Do you accept credit cards from the US,54,supported_cards_and_currencies
Why has my new card still not come?,11,card_arrival
"I no longer need AUD, I need GBP instead, how can I make this happen?",33,exchange_via_app
"Please, I need your help as to whether or not you have money for a large refunded purchase I made. I requested it some time ago from the seller, but nothing is showing up.",51,Refund_not_showing_up
"It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!",19,cash_withdrawal_charge
Can I top up for free using a European card?,57,top_up_by_card_charge
WHAT IS THE SOLUTION OF THIS PROBLEM,11,card_arrival
Will it be possible to change from USD to GBP with this App?,33,exchange_via_app
Do you charge a fee on currency exchange?,31,exchange_charge
The exchange rate was messed up from the ATM,76,wrong_exchange_rate_for_cash_withdrawal
Where can I order a card?,43,order_physical_card
I do not see the money I transferred into this account,5,balance_not_updated_after_bank_transfer
what is the most money i can top up?,60,top_up_limits
What is my money worth in other countries?,32,exchange_rate
What are the countries you have offices in?,24,country_support
When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,75,wrong_amount_of_cash_received
Why isn't my payment showing?,53,reverted_card_payment?
Why would you decline my card?,25,declined_card_payment
Why isn't my Google Pay top up working for me? Did I do something wrong?,2,apple_pay_or_google_pay
How do I auto top-up?,4,automatic_top_up
What's taking so long for this payment to go through?,45,pending_card_payment
"I have the funds, why can I not use my top-up?",59,top_up_failed
Why hasn't my transfer gone through,35,failed_transfer
What do I have to do to prove my identity?,68,unable_to_verify_identity
Which merchants accept my card?,10,card_acceptance
Which ATM's can I use to make a withdrawal?,3,atm_support
How do I request a refund?,52,request_refund
I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.,76,wrong_exchange_rate_for_cash_withdrawal
The check I deposited yesterday isn't listed yet. Isn't that pretty slow? I need to see the balance increased by that check.,6,balance_not_updated_after_cheque_or_cash_deposit
"Hello, I was contacted by a seller who let me know my money didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!",53,reverted_card_payment?
"your company is awful, i would like to delete my account please",55,terminate_account
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,26,declined_cash_withdrawal
"When I attempted to make a transfer, it failed.",35,failed_transfer
"My top up keeps showing pending? How long will things be like this? Days, weeks, months? I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",47,pending_top_up
Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,15,card_payment_fee_charged
My billing address changed and I need to update my information.,30,edit_personal_details
Is it possible to use an ATM when I am not in the country and make a withdraw with out extra fees?,76,wrong_exchange_rate_for_cash_withdrawal
Why are top-ups being verified?,71,verify_top_up
Why do you have an identity check?,74,why_verify_identity
"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",8,cancel_transfer
How can I get my card out of the stupid ATM that ate it?,18,card_swallowed
I can't seem to figure out why my transfers are getting declined.,27,declined_transfer
I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's wrong?,27,declined_transfer
What fees to you have for top ups?,57,top_up_by_card_charge
At what age can a person open an account?,1,age_limit
How can I find an ATM that accepts this card?,3,atm_support
"I requested a refund from a seller a while ago, but when I check my statements it doesn't show up. Can you help me get my refund.",51,Refund_not_showing_up
What are the countries that you operate in?,24,country_support
Why is my friend not getting a transaction arrival yet?,66,transfer_not_received_by_recipient
Why does it say my transfer failed?,35,failed_transfer
I believe that my card has been stolen!,41,lost_or_stolen_card
How can many disposable cards can I have per day?,29,disposable_card_limits
"Help, I need to top up my account. Where do I send a check?",58,top_up_by_cash_or_cheque
What currencies can I use to top up my account?,65,transfer_into_account
"I need to exchange my GBP to AUD, how would I do this?",33,exchange_via_app
Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?,63,transaction_charged_twice
A direct debit payment I didn't do shows in my app,28,direct_debit_payment_not_recognised
"My card isn't working at all, I need assistance. It's really frustrating.",14,card_not_working
How come there is an extra fee on my statement?,34,extra_charge_on_statement
Please explain why my top-up didn't go through.,59,top_up_failed
Why does top-up need to be verified?,71,verify_top_up
I paid with my card so so why was I charged a transaction fee?,15,card_payment_fee_charged
My statement does not reflect that a refund has been issued,51,Refund_not_showing_up
Where do I need to go to change my PIN?,21,change_pin
Will I get Visa or MasterCard?,73,visa_or_mastercard
How do I edit my details?,30,edit_personal_details
I want to add funds to my account. What payment methods are accepted?,54,supported_cards_and_currencies
Where do I find our how to get a physical card?,43,order_physical_card
What countries can I use your services?,24,country_support
Why was I charged a fee on a cash withdrawal?,19,cash_withdrawal_charge
I don't recognize this withdrawal on my statement,20,cash_withdrawal_not_recognised
Do you offer disposable virtual cards too?,37,get_disposable_virtual_card
I have a friend who needs money as soon as possibly. If I were to transfer it how long will it take to get to her?,66,transfer_not_received_by_recipient
What is the verification process for a top up card?,71,verify_top_up
I would like to use one of my cards for a family member. Is that allowed?,39,getting_spare_card
The atm wouldn't give out cash,26,declined_cash_withdrawal
How can I go about getting a disposable virtual card?,37,get_disposable_virtual_card
I tried the wrong PIN too many times.,49,pin_blocked
There is a Direct Debit that looks suspicious.,28,direct_debit_payment_not_recognised
"If I exchange currencies frequently, is there a discount?",31,exchange_charge
Can I have a discount if I exchange currency often?,31,exchange_charge
My transfer seems to be too expensive.,64,transfer_fee_charged
Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,35,failed_transfer
Why is there an extra pound charge that is pending?,34,extra_charge_on_statement
is it possible to get a refund for something I purchased?,52,request_refund
i need to trace a deposit,70,verify_source_of_funds
Tell me your opinion on the exchange rate.,32,exchange_rate
Hi! What documents can I use to verify my identity?,69,verify_my_identity
I lost track of my card,41,lost_or_stolen_card
What card or currency can I use to pay?,54,supported_cards_and_currencies
What do I do if I do not recognise a cash withdrawal?,20,cash_withdrawal_not_recognised
Can you help me track my card?,11,card_arrival
How can I create another card linked to this account?,39,getting_spare_card
The ATM gave me less cash than requested,75,wrong_amount_of_cash_received
I require verification for my source of funds.,70,verify_source_of_funds
"Why did my transfer not work, it says it was declined?",27,declined_transfer
"The expiration date for my card is coming up, how do I get a new card?",9,card_about_to_expire
How can I edit my personal details in the app?,30,edit_personal_details
Can I open an account for my children?,1,age_limit
How do I edit my personal details?,30,edit_personal_details
Hello I have a UK account. Can you please check if everything is alright with it? I made a transfer a couple hours ago but it doesn't show up yet.,5,balance_not_updated_after_bank_transfer
How can I trade currencies with this app?,33,exchange_via_app
What do I do if my smart phone was stolen?,42,lost_or_stolen_phone
Does google play offer the service to Top up?,2,apple_pay_or_google_pay
why is my top up failing,59,top_up_failed
I have a payment that hasn't went through yet.,45,pending_card_payment
My accounts been charged a payment for something I didn't make.,28,direct_debit_payment_not_recognised
I need to exchange some foreign currency. What's the charge for doing that?,31,exchange_charge
When I topped up the app reverted it.,61,top_up_reverted
"Why do you keep declining my transfers? It's been working well so far, but when I just tried to buy something, the card got declined. I tried it a few times, but same thing happened every try.",27,declined_transfer
Can you help me process a refund?,52,request_refund
How would I use a bank transfer for topping my account?,65,transfer_into_account
Can I use my card no matter where I go?,10,card_acceptance
How come my cash withdrawal came with an unnecessary fee?!,19,cash_withdrawal_charge
my virtual card has not came yet!,40,getting_virtual_card
what is going on with my cash withdrawal? the exchange rate is wrong,76,wrong_exchange_rate_for_cash_withdrawal
I entered a wrong PIN too many times. How can I fix this?,49,pin_blocked
It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,11,card_arrival
Where did the money transfer go?,66,transfer_not_received_by_recipient
My card payment still pending,45,pending_card_payment
My package is taking too long to arrive and I don't want it anymore. Can I get a refund?,52,request_refund
Can you tell me what i steps i should take since my card was stolen?,42,lost_or_stolen_phone
I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,35,failed_transfer
What is the max top-up?,60,top_up_limits
"Hi, I tried to withdraw some money from an ATM and the machine was broken. It says that the transaction is still in progress. Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.",46,pending_cash_withdrawal
Why is my beneficiary not allowed?,7,beneficiary_not_allowed
"I just moved overseas and I noticed that you are charging me more fees. I am a loyal customer, is this how you expect to keep customers?",64,transfer_fee_charged
"lost my phone, what is account security?",42,lost_or_stolen_phone
Does the app allow for exchanges between currencies?,33,exchange_via_app
How do I get a virtual card on my device?,40,getting_virtual_card
Can I receive payment in another currency?,50,receiving_money
How do I know which payments I make will have additional fees? Where can I find this information online?,15,card_payment_fee_charged
I am inquiring about your auto top up feature.,4,automatic_top_up
I wasn't able to do a transfer to an account,7,beneficiary_not_allowed
What's the amount that I can top-up?,60,top_up_limits
How long do transfers from Europe take?,67,transfer_timing
Are there limits with top-up?,60,top_up_limits
I didn't set up the direct debit I have,28,direct_debit_payment_not_recognised
How long will it be before the person I sent money to is able to see it?,66,transfer_not_received_by_recipient
How do I get my money back for something I bought?,52,request_refund
What is this cash withdrawal on my statement?,20,cash_withdrawal_not_recognised
My balance doesn't include my latest transfer,5,balance_not_updated_after_bank_transfer
Currently I can't get my card to work.,14,card_not_working
The app reverted my recent payment,53,reverted_card_payment?
Why do I see an extra fee on my statement?,34,extra_charge_on_statement
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,19,cash_withdrawal_charge
Do you receive SWIFT transfers?,56,top_up_by_bank_transfer_charge
When will my payment go through?,45,pending_card_payment
Why have I not yet received my virtual card?,40,getting_virtual_card
When will my card come? I need it as soon as possible!,12,card_delivery_estimate
Is there a way to find an ATM around me?,3,atm_support
Are there any restrictions on where I use this card?,10,card_acceptance
what is source of my money,70,verify_source_of_funds
"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",46,pending_cash_withdrawal
How do I get my card on the app?,13,card_linking
The top-up verification code is not visible.,71,verify_top_up
I got a €1 extra fee in my statement,34,extra_charge_on_statement
What do I do if i accidentally broke my card?,14,card_not_working
I entered the pin incorrectly too many times and now it is blocked. Can you help?,49,pin_blocked
Which ATMs accept Mastercard?,3,atm_support
Please list the countries you support.,24,country_support
"I would like a disposable virtual card, could I get one?",37,get_disposable_virtual_card
Can you transfer money to your card by bank transfer?,65,transfer_into_account
My transfer didn't work how come?,35,failed_transfer
I'm looking for a machine of yours that will provide me cash from my home country. I went on holiday and don't have any cash on me. Will your machine charge me extra to do this?,76,wrong_exchange_rate_for_cash_withdrawal
My balance is not right. It has not been updated for the cash or cheque deposit.,6,balance_not_updated_after_cheque_or_cash_deposit
Please explain the exchange rates.,32,exchange_rate
I want to get a refund.,52,request_refund
What identification is required to activate my card?,0,activate_my_card
"I need to get a card, how do I do that?",43,order_physical_card
"I used to know my password, but not anymore.",44,passcode_forgotten
How do I add my new card to the app?,13,card_linking
Why was I charged an additional fee when paying with card?,15,card_payment_fee_charged
where do i find out about exchange fees,31,exchange_charge
I need to update my demographics.,30,edit_personal_details
Can you tell me why my transfer is failing and help resolve?,35,failed_transfer
Can I change my card PIN?,21,change_pin
I notice that I have a card payment that's been cancelled.,53,reverted_card_payment?
Can someone please explain to me where my source of funds came from?,70,verify_source_of_funds
Why do we need to verify top-up?,71,verify_top_up
How long does it take for a refund to appear?,51,Refund_not_showing_up
I need my card soon.,12,card_delivery_estimate
My card got charged twice for the same thing!,63,transaction_charged_twice
My app shows cash I didn't get.,20,cash_withdrawal_not_recognised
How can I fund another account with my American Express?,54,supported_cards_and_currencies
I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,59,top_up_failed
how long does it take to get my card i am in a rush,12,card_delivery_estimate
I need to add my new address now that I've moved.,30,edit_personal_details
I've been using my account while abroad for a while but only recently I've been charged a fee. Why am I only being charged a fee now.,64,transfer_fee_charged
Google Pay isn't working. What is wrong?,2,apple_pay_or_google_pay
I got charged two times for a transaction,63,transaction_charged_twice
I sees some suspicious spending on my credit card that I don't recall I had made. What should I do?,22,compromised_card
Why has my payment not transferred?,35,failed_transfer
Why isn't my money from a check deposit showing?,6,balance_not_updated_after_cheque_or_cash_deposit
"my balance has not changed, despite depositing a cheque",6,balance_not_updated_after_cheque_or_cash_deposit
I don't have my passcode to access the app.,44,passcode_forgotten
I moved and would like to change my address.,30,edit_personal_details
Why hasn't my account updated?,6,balance_not_updated_after_cheque_or_cash_deposit
Explain how to verify my identity?,69,verify_my_identity
I was charged for getting cash.,19,cash_withdrawal_charge
I used an ATM and wanted to know why I was charged an extra fee.,19,cash_withdrawal_charge
"How long do transfers to international banks take? I made one to france a couple of days ago, but it's still not there.",5,balance_not_updated_after_bank_transfer
Where can I link a new card?,13,card_linking
What kind of ATMs would this card be accepted at?,3,atm_support
Can I deposit a check?,58,top_up_by_cash_or_cheque
I would like to know more about what a disposable virtual card is?,37,get_disposable_virtual_card
"Give me my card, I need it now!",12,card_delivery_estimate
"This is not right, I was told I could take out cash at the ATM for free?",19,cash_withdrawal_charge
I have not received my pin yet,38,get_physical_card
Why am I being charged for ATM fees?,19,cash_withdrawal_charge
Is there a way to use this app with a disposable virtual card?,37,get_disposable_virtual_card
Why is my transfer taking so long to complete?,66,transfer_not_received_by_recipient
Can I change or hold different currency?,36,fiat_currency_support
My credit card was just denied for top up! Can you tell me why this happened and what's going on?,59,top_up_failed
"Hello, I didn't receive the right amount on my ATM transaction, the app shows the correct amount how can we fix this",75,wrong_amount_of_cash_received
The card payment is declined. Please inform me why.,25,declined_card_payment
Why were there additional charges when I transferred funds?,64,transfer_fee_charged
How can i get new card?,23,contactless_not_working
I can't find any option to top up with a cheque?,58,top_up_by_cash_or_cheque
Where do I go to unblock my PIN?,49,pin_blocked
Is it possible to get one of your cards in the European Union?,24,country_support
How much to exchange currencies?,31,exchange_charge
Is going to a bank only way to change my PIN?,21,change_pin
What is the charge for exchanging currencies?,31,exchange_charge
Where can money withdrawals be made?,3,atm_support
"My withdrawal is pending, why?",46,pending_cash_withdrawal
How long does a payment show as pending before i should worry about it?,45,pending_card_payment
I forgot my pin and am blocked now. Can I reset it somewhere?,49,pin_blocked
What is the top up code for?,71,verify_top_up
Can I get a new card even though I am in China?,9,card_about_to_expire
WHAT IS THE ATMOSPHERE OF IT,10,card_acceptance
"In reviewing my statement, I show I have two charges for the same purchase at the same time, which I have not made in duplicate? How do I get this solved?",63,transaction_charged_twice
What countries are you supporting?,24,country_support
I've forgotten my app passcode completely.,44,passcode_forgotten
"My PIN number was incorrect, and I can't access it.",49,pin_blocked
make my account go away,55,terminate_account
My account shows up as pending after I received cash from the ATM earlier. How can this be still pending? I've got the cash already.,46,pending_cash_withdrawal
Why is my last transfer pending?,48,pending_transfer
Could you please tell me your exchange rates?,32,exchange_rate
"I put cash in my account, but I don't see it.",6,balance_not_updated_after_cheque_or_cash_deposit
I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,16,card_payment_not_recognised
I am trying to revert a transcation I did this morning,8,cancel_transfer
I want to change my PIN.,21,change_pin
"My PIN got blocked, help.",49,pin_blocked
Help! I forgot my password.,44,passcode_forgotten
"Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.",6,balance_not_updated_after_cheque_or_cash_deposit
What do I do if my card gets broken?,14,card_not_working
When does a UK transfer show up?,5,balance_not_updated_after_bank_transfer
I'm trying to use a cheque to top up,58,top_up_by_cash_or_cheque
What are the disposable cards restrictions?,29,disposable_card_limits
Why did I only get $20 when I asked for $100?,75,wrong_amount_of_cash_received
How long will a transfer be pending for?,48,pending_transfer
I need you to delete my account right now.,55,terminate_account
Why hasn't my withdrawal shown on my statement?,46,pending_cash_withdrawal
My card is about to expired what will happen?,9,card_about_to_expire
At what age can I open an account?,1,age_limit
Where do I access the auto top-up function?,4,automatic_top_up
I would like to cancel my account.,55,terminate_account
Why check my identity?,74,why_verify_identity
If I want my son to have his own account is that possible?,1,age_limit
I exchanged cash when traveling and the rate was incorrect.,76,wrong_exchange_rate_for_cash_withdrawal
how do i see what i transferred,5,balance_not_updated_after_bank_transfer
Why are you asking so many questions about who I am,74,why_verify_identity
"I no longer want to transfer funds, can we cancel that transaction?",8,cancel_transfer
The $1.00 has still not been reverted as indicated in the previous email.,34,extra_charge_on_statement
Why was my exchange rate a different amount than usual?,17,card_payment_wrong_exchange_rate
I just have one additional card from the USA. Do you support that?,54,supported_cards_and_currencies
A mortgage payment I'm making is giving me an error message. This is the first time I'm making this payment and want to know what's wrong.,35,failed_transfer
I got charged twice for the same payment. Please removed the pending payment. Thank you.,63,transaction_charged_twice
I need a new login code,44,passcode_forgotten
